model_name,threshold,single_evaluation_metric,train_distribution,test_distribution,train_win_rate,test_win_rate
V45,"[0, 0.45, 0.55, 1]",3.7155384557796505,"[73.11350665821179, 2.155992390615092, 24.730500951173113]","[74.17721518987341, 1.7721518987341773, 24.050632911392405]","[68.86383347788379, 52.94117647058824, 74.87179487179488]","[69.6245733788396, 71.42857142857143, 75.78947368421053]"
V45,"[0, 0.55, 0.65, 1]",0.875656259960357,"[75.26949904882689, 1.4584654407102093, 23.272035510462903]","[75.9493670886076, 1.2658227848101267, 22.78481012658228]","[68.40775063184499, 78.26086956521739, 74.65940054495913]","[69.66666666666667, 80.0, 75.55555555555556]"
V45,"[0, 0.65, 0.75, 1]",1.5577797429226314,"[76.72796448953709, 2.155992390615092, 21.116043119847813]","[77.21518987341773, 1.0126582278481013, 21.772151898734176]","[68.59504132231406, 79.41176470588235, 74.17417417417418]","[69.83606557377048, 75.0, 75.5813953488372]"
V45,"[0, 0.75, 0.85, 1]",1.2307445777138133,"[78.88395688015218, 4.375396322130628, 16.740646797717183]","[78.22784810126582, 5.3164556962025316, 16.455696202531644]","[68.89067524115757, 72.46376811594203, 74.62121212121212]","[69.90291262135922, 76.19047619047619, 75.38461538461539]"
V45,"[0, 0.85, 0.95, 1]",5.00958686180942,"[83.25935320228281, 13.189600507292326, 3.551046290424857]","[83.54430379746836, 12.91139240506329, 3.5443037974683547]","[69.07844630616908, 73.5576923076923, 78.57142857142857]","[70.3030303030303, 80.3921568627451, 57.14285714285714]"
V45,"[0, 0.4, 0.55, 1]",1.9129415888429055,"[72.4159797083069, 2.8535193405199744, 24.730500951173113]","[73.16455696202532, 2.7848101265822782, 24.050632911392405]","[68.91418563922942, 55.55555555555556, 74.87179487179488]","[69.8961937716263, 63.63636363636363, 75.78947368421053]"
V45,"[0, 0.55, 0.7, 1]",2.2056313202302515,"[75.26949904882689, 2.599873176918199, 22.130627774254915]","[75.9493670886076, 1.7721518987341773, 22.278481012658226]","[68.40775063184499, 75.60975609756098, 74.78510028653295]","[69.66666666666667, 85.71428571428571, 75.0]"
V45,"[0, 0.7, 0.85, 1]",0.7324083200376361,"[77.86937222574508, 5.389980976537729, 16.740646797717183]","[77.72151898734178, 5.822784810126582, 16.455696202531644]","[68.64820846905538, 75.29411764705883, 74.62121212121212]","[70.03257328990227, 73.91304347826086, 75.38461538461539]"
V45,"[0, 0.85, 1.0, 1]",0.4263147417725938,"[83.25935320228281, 16.740646797717183, 0]","[83.54430379746836, 16.455696202531644, 0]","[69.07844630616908, 74.62121212121212, 0]","[70.3030303030303, 75.38461538461539, 0]"
V45,"[0, 0.45, 0.6, 1]",3.987130809309466,"[73.11350665821179, 2.6632847178186427, 24.223208623969565]","[74.17721518987341, 2.278481012658228, 23.544303797468356]","[68.86383347788379, 57.14285714285714, 74.86910994764398]","[69.6245733788396, 77.77777777777779, 75.26881720430107]"
V45,"[0, 0.6, 0.75, 1]",2.276030085874415,"[75.77679137603045, 3.1071655041217503, 21.116043119847813]","[76.45569620253164, 1.7721518987341773, 21.772151898734176]","[68.45188284518828, 79.59183673469387, 74.17417417417418]","[69.86754966887418, 71.42857142857143, 75.5813953488372]"
V45,"[0, 0.75, 0.9, 1]",2.270698007806096,"[78.88395688015218, 10.716550412175016, 10.399492707672795]","[78.22784810126582, 12.151898734177214, 9.620253164556962]","[68.89067524115757, 73.37278106508876, 75.0]","[69.90291262135922, 79.16666666666666, 71.05263157894737]"
V45,"[0, 0.4, 0.6, 1]",2.269845514920696,"[72.4159797083069, 3.3608116677235254, 24.223208623969565]","[73.16455696202532, 3.2911392405063293, 23.544303797468356]","[68.91418563922942, 58.490566037735846, 74.86910994764398]","[69.8961937716263, 69.23076923076923, 75.26881720430107]"
V45,"[0, 0.6, 0.8, 1]",1.3541237656805758,"[75.77679137603045, 4.56563094483196, 19.657577679137603]","[76.45569620253164, 4.050632911392405, 19.49367088607595]","[68.45188284518828, 76.38888888888889, 74.51612903225806]","[69.86754966887418, 81.25, 74.02597402597402]"
V45,"[0, 0.8, 1.0, 1]",0.3925499800997745,"[80.3424223208624, 19.657577679137603, 0]","[80.50632911392405, 19.49367088607595, 0]","[68.90292028413575, 74.51612903225806, 0]","[70.44025157232704, 74.02597402597402, 0]"
V45,"[0, 0.45, 0.65, 1]",2.6044028730055633,"[73.11350665821179, 3.614457831325301, 23.272035510462903]","[74.17721518987341, 3.0379746835443036, 22.78481012658228]","[68.86383347788379, 63.1578947368421, 74.65940054495913]","[69.6245733788396, 75.0, 75.55555555555556]"
V45,"[0, 0.65, 0.85, 1]",0.7035994548704823,"[76.72796448953709, 6.53138871274572, 16.740646797717183]","[77.21518987341773, 6.329113924050633, 16.455696202531644]","[68.59504132231406, 74.75728155339806, 74.62121212121212]","[69.83606557377048, 76.0, 75.38461538461539]"
V45,"[0, 0.85, 1, 1]",0.4263147417725938,"[83.25935320228281, 16.740646797717183, 0]","[83.54430379746836, 16.455696202531644, 0]","[69.07844630616908, 74.62121212121212, 0]","[70.3030303030303, 75.38461538461539, 0]"
V45,"[0, 0.4, 0.65, 1]",1.4816705887971782,"[72.4159797083069, 4.311984781230184, 23.272035510462903]","[73.16455696202532, 4.050632911392405, 22.78481012658228]","[68.91418563922942, 63.23529411764706, 74.65940054495913]","[69.8961937716263, 68.75, 75.55555555555556]"
V45,"[0, 0.65, 0.9, 1]",1.8681315252821022,"[76.72796448953709, 12.872542802790107, 10.399492707672795]","[77.21518987341773, 13.164556962025317, 9.620253164556962]","[68.59504132231406, 74.38423645320196, 75.0]","[69.83606557377048, 78.84615384615384, 71.05263157894737]"
V45,"[0, 0.45, 0.7, 1]",2.7728097321079943,"[73.11350665821179, 4.7558655675332915, 22.130627774254915]","[74.17721518987341, 3.5443037974683547, 22.278481012658226]","[68.86383347788379, 65.33333333333333, 74.78510028653295]","[69.6245733788396, 78.57142857142857, 75.0]"
V45,"[0, 0.7, 0.95, 1]",4.573178773902891,"[77.86937222574508, 18.579581483830058, 3.551046290424857]","[77.72151898734178, 18.734177215189874, 3.5443037974683547]","[68.64820846905538, 74.06143344709898, 78.57142857142857]","[70.03257328990227, 78.37837837837837, 57.14285714285714]"
V46,"[0, 0.4, 0.45, 1]",1.2216658248216616,"[96.19530754597336, 0, 3.804692454026633]","[97.21518987341771, 0, 2.7848101265822782]","[69.74291364535267, 0, 76.66666666666667]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.45, 0.5, 1]",17.82241912049021,"[96.19530754597336, 0.06341154090044387, 3.741280913126189]","[97.21518987341771, 0, 2.7848101265822782]","[69.74291364535267, 100.0, 76.27118644067797]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.5, 0.55, 1]",1.1312932394484452,"[96.25871908687381, 0, 3.741280913126189]","[97.21518987341771, 0, 2.7848101265822782]","[69.76284584980237, 0, 76.27118644067797]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.55, 0.6, 1]",1.1312932394484452,"[96.25871908687381, 0, 3.741280913126189]","[97.21518987341771, 0, 2.7848101265822782]","[69.76284584980237, 0, 76.27118644067797]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.6, 0.65, 1]",17.729773660254992,"[96.25871908687381, 0.06341154090044387, 3.6778693722257447]","[97.21518987341771, 0, 2.7848101265822782]","[69.76284584980237, 100.0, 75.86206896551724]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.65, 0.7, 1]",17.634740074140115,"[96.32213062777424, 0.06341154090044387, 3.614457831325301]","[97.21518987341771, 0, 2.7848101265822782]","[69.78275181040158, 100.0, 75.43859649122807]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.7, 0.75, 1]",0.9436229324156663,"[96.3855421686747, 0, 3.614457831325301]","[97.21518987341771, 0, 2.7848101265822782]","[69.80263157894737, 0, 75.43859649122807]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.75, 0.8, 1]",0.9436229324156663,"[96.3855421686747, 0, 3.614457831325301]","[97.21518987341771, 0, 2.7848101265822782]","[69.80263157894737, 0, 75.43859649122807]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.8, 0.85, 1]",18.1492232392818,"[96.3855421686747, 0, 3.614457831325301]","[97.21518987341771, 0.25316455696202533, 2.5316455696202533]","[69.80263157894737, 0, 75.43859649122807]","[71.09375, 100.0, 70.0]"
V46,"[0, 0.85, 0.9, 1]",13.775574289152587,"[96.3855421686747, 2.346227013316424, 1.2682308180088777]","[97.46835443037975, 2.0253164556962027, 0.5063291139240507]","[69.80263157894737, 78.37837837837837, 70.0]","[71.16883116883118, 87.5, 0.0]"
V46,"[0, 0.45, 0.5, 1]",17.82241912049021,"[96.19530754597336, 0.06341154090044387, 3.741280913126189]","[97.21518987341771, 0, 2.7848101265822782]","[69.74291364535267, 100.0, 76.27118644067797]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.5, 0.55, 1]",1.1312932394484452,"[96.25871908687381, 0, 3.741280913126189]","[97.21518987341771, 0, 2.7848101265822782]","[69.76284584980237, 0, 76.27118644067797]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.55, 0.6, 1]",1.1312932394484452,"[96.25871908687381, 0, 3.741280913126189]","[97.21518987341771, 0, 2.7848101265822782]","[69.76284584980237, 0, 76.27118644067797]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.6, 0.65, 1]",17.729773660254992,"[96.25871908687381, 0.06341154090044387, 3.6778693722257447]","[97.21518987341771, 0, 2.7848101265822782]","[69.76284584980237, 100.0, 75.86206896551724]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.65, 0.7, 1]",17.634740074140115,"[96.32213062777424, 0.06341154090044387, 3.614457831325301]","[97.21518987341771, 0, 2.7848101265822782]","[69.78275181040158, 100.0, 75.43859649122807]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.7, 0.75, 1]",0.9436229324156663,"[96.3855421686747, 0, 3.614457831325301]","[97.21518987341771, 0, 2.7848101265822782]","[69.80263157894737, 0, 75.43859649122807]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.75, 0.8, 1]",0.9436229324156663,"[96.3855421686747, 0, 3.614457831325301]","[97.21518987341771, 0, 2.7848101265822782]","[69.80263157894737, 0, 75.43859649122807]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.8, 0.85, 1]",18.1492232392818,"[96.3855421686747, 0, 3.614457831325301]","[97.21518987341771, 0.25316455696202533, 2.5316455696202533]","[69.80263157894737, 0, 75.43859649122807]","[71.09375, 100.0, 70.0]"
V46,"[0, 0.85, 0.9, 1]",13.775574289152587,"[96.3855421686747, 2.346227013316424, 1.2682308180088777]","[97.46835443037975, 2.0253164556962027, 0.5063291139240507]","[69.80263157894737, 78.37837837837837, 70.0]","[71.16883116883118, 87.5, 0.0]"
V46,"[0, 0.4, 0.5, 1]",17.82241912049021,"[96.19530754597336, 0.06341154090044387, 3.741280913126189]","[97.21518987341771, 0, 2.7848101265822782]","[69.74291364535267, 100.0, 76.27118644067797]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.5, 0.6, 1]",1.1312932394484452,"[96.25871908687381, 0, 3.741280913126189]","[97.21518987341771, 0, 2.7848101265822782]","[69.76284584980237, 0, 76.27118644067797]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.6, 0.7, 1]",17.65919491454013,"[96.25871908687381, 0.12682308180088775, 3.614457831325301]","[97.21518987341771, 0, 2.7848101265822782]","[69.76284584980237, 100.0, 75.43859649122807]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.7, 0.8, 1]",0.9436229324156663,"[96.3855421686747, 0, 3.614457831325301]","[97.21518987341771, 0, 2.7848101265822782]","[69.80263157894737, 0, 75.43859649122807]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.8, 0.9, 1]",13.910154056841531,"[96.3855421686747, 2.346227013316424, 1.2682308180088777]","[97.21518987341771, 2.278481012658228, 0.5063291139240507]","[69.80263157894737, 78.37837837837837, 70.0]","[71.09375, 88.88888888888889, 0.0]"
V46,"[0, 0.45, 0.55, 1]",17.82241912049021,"[96.19530754597336, 0.06341154090044387, 3.741280913126189]","[97.21518987341771, 0, 2.7848101265822782]","[69.74291364535267, 100.0, 76.27118644067797]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.55, 0.65, 1]",17.729773660254992,"[96.25871908687381, 0.06341154090044387, 3.6778693722257447]","[97.21518987341771, 0, 2.7848101265822782]","[69.76284584980237, 100.0, 75.86206896551724]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.65, 0.75, 1]",17.634740074140115,"[96.32213062777424, 0.06341154090044387, 3.614457831325301]","[97.21518987341771, 0, 2.7848101265822782]","[69.78275181040158, 100.0, 75.43859649122807]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.75, 0.85, 1]",18.1492232392818,"[96.3855421686747, 0, 3.614457831325301]","[97.21518987341771, 0.25316455696202533, 2.5316455696202533]","[69.80263157894737, 0, 75.43859649122807]","[71.09375, 100.0, 70.0]"
V46,"[0, 0.85, 0.95, 1]",14.388494902073196,"[96.3855421686747, 2.4730500951173116, 1.14140773620799]","[97.46835443037975, 2.0253164556962027, 0.5063291139240507]","[69.80263157894737, 76.92307692307693, 72.22222222222221]","[71.16883116883118, 87.5, 0.0]"
V46,"[0, 0.4, 0.55, 1]",17.82241912049021,"[96.19530754597336, 0.06341154090044387, 3.741280913126189]","[97.21518987341771, 0, 2.7848101265822782]","[69.74291364535267, 100.0, 76.27118644067797]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.55, 0.7, 1]",17.65919491454013,"[96.25871908687381, 0.12682308180088775, 3.614457831325301]","[97.21518987341771, 0, 2.7848101265822782]","[69.76284584980237, 100.0, 75.43859649122807]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.7, 0.85, 1]",18.1492232392818,"[96.3855421686747, 0, 3.614457831325301]","[97.21518987341771, 0.25316455696202533, 2.5316455696202533]","[69.80263157894737, 0, 75.43859649122807]","[71.09375, 100.0, 70.0]"
V46,"[0, 0.85, 1.0, 1]",1.495070100753661,"[96.3855421686747, 3.614457831325301, 0]","[97.46835443037975, 2.5316455696202533, 0]","[69.80263157894737, 75.43859649122807, 0]","[71.16883116883118, 70.0, 0]"
V46,"[0, 0.45, 0.6, 1]",17.82241912049021,"[96.19530754597336, 0.06341154090044387, 3.741280913126189]","[97.21518987341771, 0, 2.7848101265822782]","[69.74291364535267, 100.0, 76.27118644067797]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.6, 0.75, 1]",17.65919491454013,"[96.25871908687381, 0.12682308180088775, 3.614457831325301]","[97.21518987341771, 0, 2.7848101265822782]","[69.76284584980237, 100.0, 75.43859649122807]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.75, 0.9, 1]",13.910154056841531,"[96.3855421686747, 2.346227013316424, 1.2682308180088777]","[97.21518987341771, 2.278481012658228, 0.5063291139240507]","[69.80263157894737, 78.37837837837837, 70.0]","[71.09375, 88.88888888888889, 0.0]"
V46,"[0, 0.4, 0.6, 1]",17.82241912049021,"[96.19530754597336, 0.06341154090044387, 3.741280913126189]","[97.21518987341771, 0, 2.7848101265822782]","[69.74291364535267, 100.0, 76.27118644067797]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.6, 0.8, 1]",17.65919491454013,"[96.25871908687381, 0.12682308180088775, 3.614457831325301]","[97.21518987341771, 0, 2.7848101265822782]","[69.76284584980237, 100.0, 75.43859649122807]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.8, 1.0, 1]",0.9436229324156663,"[96.3855421686747, 3.614457831325301, 0]","[97.21518987341771, 2.7848101265822782, 0]","[69.80263157894737, 75.43859649122807, 0]","[71.09375, 72.72727272727273, 0]"
V46,"[0, 0.45, 0.65, 1]",17.75423287463009,"[96.19530754597336, 0.12682308180088775, 3.6778693722257447]","[97.21518987341771, 0, 2.7848101265822782]","[69.74291364535267, 100.0, 75.86206896551724]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.65, 0.85, 1]",1.485869867372765,"[96.32213062777424, 0.06341154090044387, 3.614457831325301]","[97.21518987341771, 0.25316455696202533, 2.5316455696202533]","[69.78275181040158, 100.0, 75.43859649122807]","[71.09375, 100.0, 70.0]"
V46,"[0, 0.85, 1, 1]",1.495070100753661,"[96.3855421686747, 3.614457831325301, 0]","[97.46835443037975, 2.5316455696202533, 0]","[69.80263157894737, 75.43859649122807, 0]","[71.16883116883118, 70.0, 0]"
V46,"[0, 0.4, 0.65, 1]",17.75423287463009,"[96.19530754597336, 0.12682308180088775, 3.6778693722257447]","[97.21518987341771, 0, 2.7848101265822782]","[69.74291364535267, 100.0, 75.86206896551724]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.65, 0.9, 1]",13.839772858120268,"[96.32213062777424, 2.4096385542168677, 1.2682308180088777]","[97.21518987341771, 2.278481012658228, 0.5063291139240507]","[69.78275181040158, 78.94736842105263, 70.0]","[71.09375, 88.88888888888889, 0.0]"
V46,"[0, 0.45, 0.7, 1]",17.68365412891523,"[96.19530754597336, 0.19023462270133165, 3.614457831325301]","[97.21518987341771, 0, 2.7848101265822782]","[69.74291364535267, 100.0, 75.43859649122807]","[71.09375, 0, 72.72727272727273]"
V46,"[0, 0.7, 0.95, 1]",14.523074669762138,"[96.3855421686747, 2.4730500951173116, 1.14140773620799]","[97.21518987341771, 2.278481012658228, 0.5063291139240507]","[69.80263157894737, 76.92307692307693, 72.22222222222221]","[71.09375, 88.88888888888889, 0.0]"
V47,"[0, 0.4, 0.45, 1]",8.862159021561048,"[92.07355738744451, 0.507292327203551, 7.419150285351934]","[91.89873417721519, 0.25316455696202533, 7.848101265822785]","[69.42148760330579, 50.0, 78.63247863247864]","[70.52341597796143, 100.0, 77.41935483870968]"
V47,"[0, 0.45, 0.5, 1]",0.660621922540134,"[92.58084971464807, 0.31705770450221943, 7.102092580849714]","[92.15189873417722, 0.5063291139240507, 7.341772151898734]","[69.31506849315069, 100.0, 77.67857142857143]","[70.6043956043956, 100.0, 75.86206896551724]"
V47,"[0, 0.5, 0.55, 1]",17.773517500687884,"[92.89790741915029, 0.19023462270133165, 6.911857958148383]","[92.65822784810128, 0.25316455696202533, 7.088607594936709]","[69.419795221843, 0.0, 79.81651376146789]","[70.76502732240438, 100.0, 75.0]"
V47,"[0, 0.55, 0.6, 1]",9.246695388928174,"[93.08814204185161, 0.12682308180088775, 6.7850348763474955]","[92.91139240506328, 1.0126582278481013, 6.075949367088607]","[69.27792915531336, 0.0, 81.30841121495327]","[70.84468664850137, 50.0, 79.16666666666666]"
V47,"[0, 0.6, 0.65, 1]",9.265423146478245,"[93.2149651236525, 0.12682308180088775, 6.658211794546608]","[93.92405063291139, 0, 6.075949367088607]","[69.18367346938776, 50.0, 81.9047619047619]","[70.61994609164421, 0, 79.16666666666666]"
V47,"[0, 0.65, 0.7, 1]",8.122112966170738,"[93.3417882054534, 0.31705770450221943, 6.3411540900443875]","[93.92405063291139, 0.5063291139240507, 5.5696202531645564]","[69.15760869565217, 60.0, 83.0]","[70.61994609164421, 100.0, 77.27272727272727]"
V47,"[0, 0.7, 0.75, 1]",13.394276124845167,"[93.65884590995562, 0.6341154090044389, 5.707038681039949]","[94.43037974683544, 0, 5.5696202531645564]","[69.12660798916723, 70.0, 84.44444444444444]","[70.77747989276139, 0, 77.27272727272727]"
V47,"[0, 0.75, 0.8, 1]",6.65825865011767,"[94.29296131896005, 0.4438807863031071, 5.263157894736842]","[94.43037974683544, 0.25316455696202533, 5.3164556962025316]","[69.1324815063887, 71.42857142857143, 85.54216867469879]","[70.77747989276139, 100.0, 76.19047619047619]"
V47,"[0, 0.8, 0.85, 1]",3.351051605680807,"[94.73684210526315, 2.4096385542168677, 2.8535193405199744]","[94.68354430379748, 2.5316455696202533, 2.7848101265822782]","[69.14323962516734, 84.21052631578947, 86.66666666666667]","[70.85561497326202, 80.0, 72.72727272727273]"
V47,"[0, 0.85, 0.9, 1]",5.51433845469683,"[97.14648065948003, 0.4438807863031071, 2.4096385542168677]","[97.21518987341771, 0.25316455696202533, 2.5316455696202533]","[69.51697127937337, 85.71428571428571, 86.8421052631579]","[71.09375, 100.0, 70.0]"
V47,"[0, 0.45, 0.5, 1]",0.660621922540134,"[92.58084971464807, 0.31705770450221943, 7.102092580849714]","[92.15189873417722, 0.5063291139240507, 7.341772151898734]","[69.31506849315069, 100.0, 77.67857142857143]","[70.6043956043956, 100.0, 75.86206896551724]"
V47,"[0, 0.5, 0.55, 1]",17.773517500687884,"[92.89790741915029, 0.19023462270133165, 6.911857958148383]","[92.65822784810128, 0.25316455696202533, 7.088607594936709]","[69.419795221843, 0.0, 79.81651376146789]","[70.76502732240438, 100.0, 75.0]"
V47,"[0, 0.55, 0.6, 1]",9.246695388928174,"[93.08814204185161, 0.12682308180088775, 6.7850348763474955]","[92.91139240506328, 1.0126582278481013, 6.075949367088607]","[69.27792915531336, 0.0, 81.30841121495327]","[70.84468664850137, 50.0, 79.16666666666666]"
V47,"[0, 0.6, 0.65, 1]",9.265423146478245,"[93.2149651236525, 0.12682308180088775, 6.658211794546608]","[93.92405063291139, 0, 6.075949367088607]","[69.18367346938776, 50.0, 81.9047619047619]","[70.61994609164421, 0, 79.16666666666666]"
V47,"[0, 0.65, 0.7, 1]",8.122112966170738,"[93.3417882054534, 0.31705770450221943, 6.3411540900443875]","[93.92405063291139, 0.5063291139240507, 5.5696202531645564]","[69.15760869565217, 60.0, 83.0]","[70.61994609164421, 100.0, 77.27272727272727]"
V47,"[0, 0.7, 0.75, 1]",13.394276124845167,"[93.65884590995562, 0.6341154090044389, 5.707038681039949]","[94.43037974683544, 0, 5.5696202531645564]","[69.12660798916723, 70.0, 84.44444444444444]","[70.77747989276139, 0, 77.27272727272727]"
V47,"[0, 0.75, 0.8, 1]",6.65825865011767,"[94.29296131896005, 0.4438807863031071, 5.263157894736842]","[94.43037974683544, 0.25316455696202533, 5.3164556962025316]","[69.1324815063887, 71.42857142857143, 85.54216867469879]","[70.77747989276139, 100.0, 76.19047619047619]"
V47,"[0, 0.8, 0.85, 1]",3.351051605680807,"[94.73684210526315, 2.4096385542168677, 2.8535193405199744]","[94.68354430379748, 2.5316455696202533, 2.7848101265822782]","[69.14323962516734, 84.21052631578947, 86.66666666666667]","[70.85561497326202, 80.0, 72.72727272727273]"
V47,"[0, 0.85, 0.9, 1]",5.51433845469683,"[97.14648065948003, 0.4438807863031071, 2.4096385542168677]","[97.21518987341771, 0.25316455696202533, 2.5316455696202533]","[69.51697127937337, 85.71428571428571, 86.8421052631579]","[71.09375, 100.0, 70.0]"
V47,"[0, 0.4, 0.5, 1]",5.694503458173107,"[92.07355738744451, 0.8243500317057704, 7.102092580849714]","[91.89873417721519, 0.7594936708860759, 7.341772151898734]","[69.42148760330579, 69.23076923076923, 77.67857142857143]","[70.52341597796143, 100.0, 75.86206896551724]"
V47,"[0, 0.5, 0.6, 1]",10.8974178015773,"[92.89790741915029, 0.31705770450221943, 6.7850348763474955]","[92.65822784810128, 1.2658227848101267, 6.075949367088607]","[69.419795221843, 0.0, 81.30841121495327]","[70.76502732240438, 60.0, 79.16666666666666]"
V47,"[0, 0.6, 0.7, 1]",8.593959313405286,"[93.2149651236525, 0.4438807863031071, 6.3411540900443875]","[93.92405063291139, 0.5063291139240507, 5.5696202531645564]","[69.18367346938776, 57.14285714285714, 83.0]","[70.61994609164421, 100.0, 77.27272727272727]"
V47,"[0, 0.7, 0.8, 1]",7.010665395065025,"[93.65884590995562, 1.077996195307546, 5.263157894736842]","[94.43037974683544, 0.25316455696202533, 5.3164556962025316]","[69.12660798916723, 70.58823529411765, 85.54216867469879]","[70.77747989276139, 100.0, 76.19047619047619]"
V47,"[0, 0.8, 0.9, 1]",3.5707928780536595,"[94.73684210526315, 2.8535193405199744, 2.4096385542168677]","[94.68354430379748, 2.7848101265822782, 2.5316455696202533]","[69.14323962516734, 84.44444444444444, 86.8421052631579]","[70.85561497326202, 81.81818181818183, 70.0]"
V47,"[0, 0.45, 0.55, 1]",7.410623805609084,"[92.58084971464807, 0.507292327203551, 6.911857958148383]","[92.15189873417722, 0.7594936708860759, 7.088607594936709]","[69.31506849315069, 62.5, 79.81651376146789]","[70.6043956043956, 100.0, 75.0]"
V47,"[0, 0.55, 0.65, 1]",5.1371461432959835,"[93.08814204185161, 0.2536461636017755, 6.658211794546608]","[92.91139240506328, 1.0126582278481013, 6.075949367088607]","[69.27792915531336, 25.0, 81.9047619047619]","[70.84468664850137, 50.0, 79.16666666666666]"
V47,"[0, 0.65, 0.75, 1]",7.188652125993092,"[93.3417882054534, 0.9511731135066582, 5.707038681039949]","[93.92405063291139, 0.5063291139240507, 5.5696202531645564]","[69.15760869565217, 66.66666666666666, 84.44444444444444]","[70.61994609164421, 100.0, 77.27272727272727]"
V47,"[0, 0.75, 0.85, 1]",2.7105449309262997,"[94.29296131896005, 2.8535193405199744, 2.8535193405199744]","[94.43037974683544, 2.7848101265822782, 2.7848101265822782]","[69.1324815063887, 82.22222222222221, 86.66666666666667]","[70.77747989276139, 81.81818181818183, 72.72727272727273]"
V47,"[0, 0.85, 0.95, 1]",4.876434387191612,"[97.14648065948003, 1.2048192771084338, 1.6487000634115407]","[97.21518987341771, 1.2658227848101267, 1.5189873417721518]","[69.51697127937337, 89.47368421052632, 84.61538461538461]","[71.09375, 80.0, 66.66666666666666]"
V47,"[0, 0.4, 0.55, 1]",8.33699023495003,"[92.07355738744451, 1.014584654407102, 6.911857958148383]","[91.89873417721519, 1.0126582278481013, 7.088607594936709]","[69.42148760330579, 56.25, 79.81651376146789]","[70.52341597796143, 100.0, 75.0]"
V47,"[0, 0.55, 0.7, 1]",5.235469898336546,"[93.08814204185161, 0.570703868103995, 6.3411540900443875]","[92.91139240506328, 1.5189873417721518, 5.5696202531645564]","[69.27792915531336, 44.44444444444444, 83.0]","[70.84468664850137, 66.66666666666666, 77.27272727272727]"
V47,"[0, 0.7, 0.85, 1]",3.158585889154931,"[93.65884590995562, 3.487634749524413, 2.8535193405199744]","[94.43037974683544, 2.7848101265822782, 2.7848101265822782]","[69.12660798916723, 80.0, 86.66666666666667]","[70.77747989276139, 81.81818181818183, 72.72727272727273]"
V47,"[0, 0.85, 1.0, 1]",2.6089318479826584,"[97.14648065948003, 2.8535193405199744, 0]","[97.21518987341771, 2.7848101265822782, 0]","[69.51697127937337, 86.66666666666667, 0]","[71.09375, 72.72727272727273, 0]"
V47,"[0, 0.45, 0.6, 1]",4.522619344593738,"[92.58084971464807, 0.6341154090044389, 6.7850348763474955]","[92.15189873417722, 1.7721518987341773, 6.075949367088607]","[69.31506849315069, 50.0, 81.30841121495327]","[70.6043956043956, 71.42857142857143, 79.16666666666666]"
V47,"[0, 0.6, 0.75, 1]",7.553379743258371,"[93.2149651236525, 1.077996195307546, 5.707038681039949]","[93.92405063291139, 0.5063291139240507, 5.5696202531645564]","[69.18367346938776, 64.70588235294117, 84.44444444444444]","[70.61994609164421, 100.0, 77.27272727272727]"
V47,"[0, 0.75, 0.9, 1]",3.274496696185633,"[94.29296131896005, 3.2974001268230815, 2.4096385542168677]","[94.43037974683544, 3.0379746835443036, 2.5316455696202533]","[69.1324815063887, 82.6923076923077, 86.8421052631579]","[70.77747989276139, 83.33333333333334, 70.0]"
V47,"[0, 0.4, 0.6, 1]",5.001915060319779,"[92.07355738744451, 1.14140773620799, 6.7850348763474955]","[91.89873417721519, 2.0253164556962027, 6.075949367088607]","[69.42148760330579, 50.0, 81.30841121495327]","[70.52341597796143, 75.0, 79.16666666666666]"
